,neighbourhood,date,id,listing_url,scrape_id,last_scraped,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,thumbnail_url,medium_url,picture_url,xl_picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price_x,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,listing_id,available,price_y
158,Fenway/Kenmore,2016-11-30,4446,4446,4446,4446,4446,4068,2798,4446,4446,2677,1476,2666,1434,1627,2206,3635,3635,4446,3635,4446,4446,4446,4446,4446,2106,4328,4328,4328,4446,4446,4446,4446,4446,4446,4446,4446,4446,4446,4446,0,4446,4446,4425,4416,4446,4446,4446,4446,4446,4446,4446,4446,4446,4386,4446,4446,4446,4446,56,4446,442,2252,560,3456,4446,4446,4446,4446,4446,0,4446,4446,4446,4446,4446,4446,2842,2842,2816,2756,2756,2756,2756,2756,2756,4446,0,0,4446,4446,4446,4446,4446,2842,4446,4446,4446
159,Fenway/Kenmore,2016-12-31,4004,4004,4004,4004,4004,3601,2385,4004,4004,2250,972,2182,1014,1183,1736,3285,3285,4004,3285,4004,4004,4004,4004,4004,1669,3869,3869,3869,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,0,4004,4004,4000,3988,4004,4004,4004,4004,4004,4004,4004,4004,4004,3942,4004,4004,4004,4004,62,4004,386,1915,526,3192,4004,4004,4004,4004,4004,0,4004,4004,4004,4004,4004,4004,2556,2556,2525,2463,2463,2463,2463,2463,2463,4004,0,0,4004,4004,4004,4004,4004,2556,4004,4004,4004
160,Fenway/Kenmore,2017-01-31,3825,3825,3825,3825,3825,3449,2140,3825,3825,2245,967,2049,1020,1164,1689,3082,3082,3825,3082,3825,3825,3825,3825,3825,1758,3670,3670,3670,3825,3825,3825,3825,3825,3825,3825,3825,3825,3825,3825,0,3825,3825,3825,3794,3825,3825,3825,3825,3825,3825,3825,3825,3825,3763,3825,3825,3825,3825,62,3825,516,1882,604,2984,3825,3825,3825,3825,3825,0,3825,3825,3825,3825,3825,3825,2487,2487,2456,2394,2394,2394,2394,2394,2394,3825,0,0,3825,3825,3825,3825,3825,2487,3825,3825,3825
161,Fenway/Kenmore,2017-02-28,3374,3374,3374,3374,3374,3038,1883,3374,3374,1939,847,1762,821,978,1381,2730,2730,3374,2730,3374,3374,3374,3374,3374,1476,3234,3234,3234,3374,3374,3374,3374,3374,3374,3374,3374,3374,3374,3374,0,3374,3374,3374,3346,3374,3374,3374,3374,3374,3374,3374,3374,3374,3318,3374,3374,3374,3374,56,3374,420,1624,541,2663,3374,3374,3374,3374,3374,0,3374,3374,3374,3374,3374,3374,2204,2204,2176,2120,2120,2120,2120,2120,2120,3374,0,0,3374,3374,3374,3374,3374,2204,3374,3374,3374
162,Fenway/Kenmore,2017-03-31,2421,2421,2421,2421,2421,2049,1396,2421,2421,1215,626,1082,766,755,1188,1840,1840,2421,1840,2421,2421,2421,2421,2421,1517,2287,2287,2287,2421,2421,2421,2421,2421,2421,2421,2421,2421,2421,2421,0,2421,2421,2421,2390,2421,2421,2421,2421,2421,2421,2421,2421,2421,2359,2421,2421,2421,2421,62,2421,405,986,557,1879,2421,2421,2421,2421,2421,0,2421,2421,2421,2421,2421,2421,1687,1687,1683,1621,1621,1621,1621,1621,1621,2421,0,0,2421,2421,2421,2421,2421,1687,2421,2421,2421
163,Fenway/Kenmore,2017-04-30,2031,2031,2031,2031,2031,1671,1229,2031,2031,905,520,813,661,626,1046,1469,1469,2031,1469,2031,2031,2031,2031,2031,1368,1886,1886,1886,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,0,2031,2031,2031,2001,2031,2031,2031,2031,2031,2031,2031,2031,2031,1971,2031,2031,2031,2031,60,2031,365,685,533,1514,2031,2031,2031,2031,2031,0,2031,2031,2031,2031,2031,2031,1466,1466,1455,1395,1395,1395,1395,1395,1395,2031,0,0,2031,2031,2031,2031,2031,1466,2031,2031,2031
164,Fenway/Kenmore,2017-05-31,2165,2165,2165,2165,2165,1793,1328,2165,2165,962,557,855,714,698,1103,1576,1576,2165,1576,2165,2165,2165,2165,2165,1469,1996,1996,1996,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,0,2165,2165,2165,2134,2165,2165,2165,2165,2165,2165,2165,2165,2165,2103,2165,2165,2165,2165,62,2165,393,765,523,1609,2165,2165,2165,2165,2165,0,2165,2165,2165,2165,2165,2165,1539,1539,1539,1477,1477,1477,1477,1477,1477,2165,0,0,2165,2165,2165,2165,2165,1539,2165,2165,2165
165,Fenway/Kenmore,2017-06-30,2150,2150,2150,2150,2150,1790,1340,2150,2150,980,562,860,740,710,1100,1580,1580,2150,1580,2150,2150,2150,2150,2150,1464,1970,1970,1970,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,0,2150,2150,2150,2120,2150,2150,2150,2150,2150,2150,2150,2150,2150,2090,2150,2150,2150,2150,60,2150,386,746,510,1588,2150,2150,2150,2150,2150,0,2150,2150,2150,2150,2150,2150,1522,1522,1522,1462,1462,1462,1462,1462,1462,2150,0,0,2150,2150,2150,2150,2150,1522,2150,2150,2150
166,Fenway/Kenmore,2017-07-31,2315,2315,2315,2315,2315,1943,1447,2315,2315,1075,612,951,827,796,1199,1696,1696,2315,1696,2315,2315,2315,2315,2315,1541,2129,2129,2129,2315,2315,2315,2315,2315,2315,2315,2315,2315,2315,2315,0,2315,2315,2315,2284,2315,2315,2315,2315,2315,2315,2315,2315,2315,2253,2315,2315,2315,2315,62,2315,455,768,586,1733,2315,2315,2315,2315,2315,0,2315,2315,2315,2315,2315,2315,1664,1664,1664,1602,1602,1602,1602,1602,1602,2315,0,0,2315,2315,2315,2315,2315,1664,2315,2315,2315
167,Fenway/Kenmore,2017-08-31,2374,2374,2374,2374,2374,2002,1492,2374,2374,1094,620,970,872,841,1244,1754,1754,2374,1754,2374,2374,2374,2374,2374,1573,2188,2188,2188,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,0,2374,2374,2374,2343,2374,2374,2374,2374,2374,2374,2374,2374,2374,2312,2374,2374,2374,2374,62,2374,465,775,598,1785,2374,2374,2374,2374,2374,0,2374,2374,2374,2374,2374,2374,1723,1723,1723,1661,1661,1661,1661,1661,1661,2374,0,0,2374,2374,2374,2374,2374,1723,2374,2374,2374
168,Fenway/Kenmore,2017-09-30,382,382,382,382,382,322,242,382,382,177,100,160,142,140,205,282,282,382,282,382,382,382,382,382,255,355,355,355,382,382,382,382,382,382,382,382,382,382,382,0,382,382,382,377,382,382,382,382,382,382,382,382,382,372,382,382,382,382,10,382,75,125,100,290,382,382,382,382,382,0,382,382,382,382,382,382,280,280,280,270,270,270,270,270,270,382,0,0,382,382,382,382,382,280,382,382,382
169,Financial District,2016-09-30,33,33,33,33,33,33,30,33,33,30,0,30,0,12,12,26,26,33,26,33,33,33,33,33,30,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,33,0,0,30,30,33,33,33,33,33,0,33,33,33,33,33,33,21,21,18,18,18,18,18,18,18,33,0,0,33,33,33,33,33,21,33,33,33
170,Financial District,2016-10-31,37,37,37,37,37,37,30,37,37,30,0,30,0,0,7,23,23,37,23,37,37,37,37,37,37,30,30,30,37,37,37,37,37,37,37,37,37,37,37,0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,0,37,0,0,30,30,37,37,37,37,37,0,37,37,37,37,37,37,30,30,30,30,30,30,30,30,30,37,0,0,37,37,37,37,37,30,37,37,37
171,Financial District,2016-11-30,73,73,73,73,73,73,28,73,73,28,0,28,0,0,0,34,34,73,34,73,73,73,73,73,28,73,73,73,73,73,73,73,73,73,73,73,73,73,73,0,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,0,73,0,0,28,28,73,73,73,73,73,0,73,73,73,73,73,73,43,43,28,28,28,28,28,28,28,73,0,0,73,73,73,73,73,43,73,73,73
172,Financial District,2016-12-31,54,54,54,54,54,54,46,54,54,46,0,46,0,0,0,35,35,54,35,54,54,54,54,54,46,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0,54,0,0,46,46,54,54,54,54,54,0,54,54,54,54,54,54,50,50,46,46,46,46,46,46,46,54,0,0,54,54,54,54,54,50,54,54,54
173,Financial District,2017-01-31,62,62,62,62,62,62,62,62,62,62,0,62,0,0,0,31,31,62,31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,0,0,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
174,Financial District,2017-02-28,51,51,51,51,51,51,49,51,51,49,2,49,0,0,0,28,28,51,28,51,51,51,51,51,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,51,0,0,49,51,51,51,51,51,51,0,51,51,51,51,51,51,49,49,49,49,49,49,49,49,49,51,0,0,51,51,51,51,51,49,51,51,51
175,Financial District,2017-03-31,68,68,68,68,68,68,62,68,68,62,4,62,0,0,2,33,33,68,33,68,68,68,68,68,64,66,66,66,68,68,68,68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,0,68,0,0,62,66,68,68,68,68,68,0,68,68,68,68,68,68,62,62,62,62,62,62,62,62,62,68,0,0,68,68,68,68,68,62,68,68,68
176,Financial District,2017-04-30,53,53,53,53,53,53,53,53,53,53,0,53,0,1,1,31,31,53,31,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0,53,0,0,53,53,53,53,53,53,53,0,53,53,53,53,53,53,52,52,52,52,52,52,52,52,52,53,0,0,53,53,53,53,53,52,53,53,53
177,Financial District,2017-05-31,62,62,62,62,62,62,62,62,62,62,0,62,0,0,0,31,31,62,31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,0,0,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
178,Financial District,2017-06-30,60,60,60,60,60,60,60,60,60,60,0,60,0,0,0,30,30,60,30,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,0,0,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,60,60,60
179,Financial District,2017-07-31,62,62,62,62,62,62,62,62,62,62,0,62,0,0,0,31,31,62,31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,0,0,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
180,Financial District,2017-08-31,62,62,62,62,62,62,62,62,62,62,0,62,0,0,0,31,31,62,31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,0,0,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
181,Financial District,2017-09-30,10,10,10,10,10,10,10,10,10,10,0,10,0,0,0,5,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10
182,Government Center,2016-09-30,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,4,4,49,4,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,25,49,29,29,29,24,49,49,49,49,49,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,0,49,49,49,49,49,49,49,49,49
183,Government Center,2016-10-31,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,10,10,72,10,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,31,72,41,41,41,41,72,72,72,72,72,0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,0,0,72,72,72,72,72,72,72,72,72
184,Government Center,2016-11-30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,30,30,90,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,30,90,60,60,60,60,90,90,90,90,90,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,0,90,90,90,90,90,90,90,90,90
185,Government Center,2016-12-31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,31,31,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,31,93,62,62,62,62,93,93,93,93,93,0,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,0,93,93,93,93,93,93,93,93,93
186,Government Center,2017-01-31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,31,31,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,31,93,62,62,62,62,93,93,93,93,93,0,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,0,93,93,93,93,93,93,93,93,93
187,Government Center,2017-02-28,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,28,28,84,28,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,0,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,28,84,56,56,56,56,84,84,84,84,84,0,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,0,0,84,84,84,84,84,84,84,84,84
188,Government Center,2017-03-31,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,66,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,31,66,35,35,35,35,66,66,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,66,66,66,66,66,66,66,66,66
189,Government Center,2017-04-30,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,30,60,30,30,30,30,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,60,60,60
190,Government Center,2017-05-31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,31,62,31,31,31,31,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
191,Government Center,2017-06-30,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,30,60,30,30,30,30,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,60,60,60
192,Government Center,2017-07-31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,31,62,31,31,31,31,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
193,Government Center,2017-08-31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,31,62,31,31,31,31,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,62,62,62,62,62,62,62,62,62
194,Government Center,2017-09-30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,5,5,5,5,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10
195,Harvard Square,2016-09-30,11,11,11,11,11,11,11,11,11,11,0,11,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,0,0,11,11,11,11,11,11,11,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,11,0,0,11,11,11,11,11,0,11,11,11
196,Harvard Square,2016-10-31,16,16,16,16,16,16,16,16,16,16,0,16,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,16,0,0,16,16,16,16,16,16,16,0,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,16,0,0,16,16,16,16,16,0,16,16,16
197,Harvard Square,2016-11-30,27,27,27,27,27,27,27,27,27,27,0,27,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,27,0,0,27,27,27,27,27,27,27,0,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,27,0,0,27,27,27,27,27,0,27,27,27
198,Harvard Square,2016-12-31,31,31,31,31,31,31,31,31,31,31,0,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,31
199,Harvard Square,2017-03-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
200,Hyde Park,2016-09-30,167,167,167,167,167,167,72,167,167,95,78,97,102,95,120,163,163,167,163,167,167,167,167,167,96,150,150,150,167,167,167,167,167,167,167,167,167,167,167,0,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,167,83,52,72,64,167,167,167,167,167,0,167,167,167,167,167,167,131,131,131,131,131,131,131,131,131,167,0,0,167,167,167,167,167,131,167,167,167
201,Hyde Park,2016-10-31,303,303,303,303,303,303,133,303,303,164,142,166,175,164,208,272,272,303,272,303,303,303,303,303,179,272,272,272,303,303,303,303,303,303,303,303,303,303,303,0,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,0,303,166,124,133,113,303,303,303,303,303,0,303,303,303,303,303,303,241,241,239,239,239,239,239,239,239,303,0,0,303,303,303,303,303,241,303,303,303
202,Hyde Park,2016-11-30,339,339,339,339,339,339,128,339,339,184,149,181,209,184,241,309,309,339,309,339,339,339,339,339,215,309,309,309,339,339,339,339,339,339,339,339,339,339,339,0,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,0,339,189,134,98,89,339,339,339,339,339,0,339,339,339,339,339,339,281,281,251,251,251,251,251,251,251,339,0,0,339,339,339,339,339,281,339,339,339
203,Hyde Park,2016-12-31,348,348,348,348,348,348,127,348,348,153,118,176,180,153,193,316,316,348,316,348,348,348,348,348,258,317,317,317,348,348,348,348,348,348,348,348,348,348,348,0,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,0,348,207,149,68,113,348,348,348,348,348,0,348,348,348,348,348,348,313,313,282,282,282,282,282,282,282,348,0,0,348,348,348,348,348,313,348,348,348
204,Hyde Park,2017-01-31,374,374,374,374,374,374,157,374,374,187,156,218,218,187,219,312,312,374,312,374,374,374,374,374,281,343,343,343,374,374,374,374,374,374,374,374,374,374,374,0,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,0,374,249,187,64,125,374,374,374,374,374,0,374,374,374,374,374,374,343,343,312,312,312,312,312,312,312,374,0,0,374,374,374,374,374,343,374,374,374
205,Hyde Park,2017-02-28,345,345,345,345,345,345,149,345,345,168,140,196,196,168,205,289,289,345,289,345,345,345,345,345,261,317,317,317,345,345,345,345,345,345,345,345,345,345,345,0,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,0,345,224,168,65,112,345,345,345,345,345,0,345,345,345,345,345,345,317,317,289,289,289,289,289,289,289,345,0,0,345,345,345,345,345,317,345,345,345
206,Hyde Park,2017-03-31,345,345,345,345,345,345,128,345,345,159,128,190,190,159,190,283,283,345,283,345,345,345,345,345,279,314,314,314,345,345,345,345,345,345,345,345,345,345,345,0,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,0,345,221,159,35,97,345,345,345,345,345,0,345,345,345,345,345,345,314,314,283,283,283,283,283,283,283,345,0,0,345,345,345,345,345,314,345,345,345
207,Hyde Park,2017-04-30,339,339,339,339,339,339,129,339,339,150,120,180,180,150,189,279,279,339,279,339,339,339,339,339,279,309,309,309,339,339,339,339,339,339,339,339,339,339,339,0,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,0,339,210,150,39,90,339,339,339,339,339,0,339,339,339,339,339,339,309,309,279,279,279,279,279,279,279,339,0,0,339,339,339,339,339,309,339,339,339
208,Hyde Park,2017-05-31,372,372,372,372,372,372,155,372,372,186,155,217,217,186,217,310,310,372,310,372,372,372,372,372,310,341,341,341,372,372,372,372,372,372,372,372,372,372,372,0,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,0,372,248,186,62,124,372,372,372,372,372,0,372,372,372,372,372,372,341,341,310,310,310,310,310,310,310,372,0,0,372,372,372,372,372,341,372,372,372
209,Hyde Park,2017-06-30,361,361,361,361,361,361,150,361,361,180,150,210,210,180,210,300,300,361,300,361,361,361,361,361,301,331,331,331,361,361,361,361,361,361,361,361,361,361,361,0,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,0,361,240,180,60,121,361,361,361,361,361,0,361,361,361,361,361,361,330,330,300,300,300,300,300,300,300,361,0,0,361,361,361,361,361,330,361,361,361
210,Hyde Park,2017-07-31,434,434,434,434,434,434,155,434,434,186,155,217,217,217,248,341,341,434,341,434,434,434,434,434,341,403,403,403,434,434,434,434,434,434,434,434,434,434,434,0,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,0,434,248,186,62,155,434,434,434,434,434,0,434,434,434,434,434,434,341,341,310,310,310,310,310,310,310,434,0,0,434,434,434,434,434,341,434,434,434
211,Hyde Park,2017-08-31,409,409,409,409,409,409,155,409,409,186,155,217,217,217,248,316,316,409,316,409,409,409,409,409,316,378,378,378,409,409,409,409,409,409,409,409,409,409,409,0,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,0,409,223,161,62,155,409,409,409,409,409,0,409,409,409,409,409,409,316,316,285,285,285,285,285,285,285,409,0,0,409,409,409,409,409,316,409,409,409
212,Hyde Park,2017-09-30,65,65,65,65,65,65,25,65,65,30,25,35,35,35,40,50,50,65,50,65,65,65,65,65,50,60,60,60,65,65,65,65,65,65,65,65,65,65,65,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,65,35,25,10,25,65,65,65,65,65,0,65,65,65,65,65,65,50,50,45,45,45,45,45,45,45,65,0,0,65,65,65,65,65,50,65,65,65
213,Jamaica Plain,2016-09-30,1633,1633,1633,1633,1633,1533,1297,1633,1633,1119,852,1144,1184,1165,1349,1521,1521,1633,1521,1633,1633,1633,1633,1631,1302,1602,1602,1602,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,0,1633,1633,1633,1609,1633,1633,1633,1633,1633,1633,1633,1633,1633,1612,1633,1633,1633,1633,28,1633,617,510,783,1047,1633,1633,1633,1633,1633,0,1633,1633,1633,1633,1633,1633,1432,1432,1417,1410,1417,1417,1415,1417,1417,1633,0,0,1633,1633,1633,1633,1633,1432,1633,1633,1633
214,Jamaica Plain,2016-10-31,3196,3196,3196,3196,3196,3019,2515,3196,3196,2184,1729,2279,2373,2306,2651,3031,3031,3196,3031,3196,3196,3196,3196,3166,2547,3150,3150,3150,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,0,3196,3196,3196,3165,3196,3196,3196,3196,3196,3196,3196,3196,3196,3165,3196,3196,3196,3196,50,3196,1324,1035,1509,2213,3196,3196,3196,3196,3196,0,3196,3196,3196,3196,3196,3196,2772,2772,2767,2736,2767,2767,2737,2767,2767,3196,0,0,3196,3196,3196,3196,3196,2772,3196,3196,3196
215,Jamaica Plain,2016-11-30,4656,4656,4656,4656,4656,4422,3800,4656,4656,3430,2722,3514,3629,3531,3949,4498,4498,4656,4498,4656,4656,4656,4656,4626,3754,4572,4572,4572,4656,4656,4656,4656,4656,4656,4656,4656,4656,4656,4656,0,4656,4656,4656,4626,4656,4656,4656,4656,4656,4656,4656,4656,4656,4626,4656,4656,4656,4656,81,4656,2157,1777,2158,3341,4656,4656,4656,4656,4656,0,4656,4656,4656,4656,4656,4656,4171,4171,4141,4094,4141,4141,4111,4141,4141,4656,0,0,4656,4656,4656,4656,4656,4171,4656,4656,4656
